City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Mananjary,MG,-21.2167,48.3333,73.51,93,27,2.62,scattered clouds
1,Hobart,AU,-42.8794,147.3294,65.26,76,75,11.5,broken clouds
2,Egvekinot,RU,66.3167,-179.1667,-15.84,90,17,5.84,few clouds
3,Lompoc,US,34.6391,-120.4579,78.94,64,0,9.22,clear sky
4,Bluff,NZ,-46.6,168.3333,57.88,64,100,3.74,overcast clouds
5,Oskarshamn,SE,57.2645,16.4484,37.8,75,100,10.8,overcast clouds
6,Narsaq,GL,60.9167,-46.05,19.62,96,100,6.8,light snow
7,Ushuaia,AR,-54.8,-68.3,38.86,81,40,26.46,scattered clouds
8,Bredasdorp,ZA,-34.5322,20.0403,65.52,72,99,8.05,overcast clouds
9,Albany,US,42.6001,-73.9662,22.26,55,26,1.01,scattered clouds
10,Busselton,AU,-33.65,115.3333,76.05,52,0,10.74,clear sky
11,Saint-Philippe,RE,-21.3585,55.7679,78.39,87,38,11.9,scattered clouds
12,Coos Bay,US,43.3665,-124.2179,62.02,93,100,5.82,overcast clouds
13,Preston,GB,53.7667,-2.7167,45.73,91,100,1.01,overcast clouds
14,Hasaki,JP,35.7333,140.8333,39.6,60,100,29.75,overcast clouds
15,Dikson,RU,73.5069,80.5464,-5.19,87,100,23.71,overcast clouds
16,Jimenez,MX,28.3333,-105.4,54.21,21,0,1.52,clear sky
17,Vaitape,PF,-16.5167,-151.75,80.53,75,100,14.2,moderate rain
18,Stokmarknes,NO,68.5646,14.9108,32.49,72,94,14.41,light snow
19,Rikitea,PF,-23.1203,-134.9692,78.94,71,5,14.14,clear sky
20,Georgetown,MY,5.4112,100.3354,80.53,85,20,0.0,few clouds
21,Te Anau,NZ,-45.4167,167.7167,66.63,46,100,0.94,overcast clouds
22,Flinders,AU,-34.5833,150.8552,84.06,56,100,7.0,overcast clouds
23,Kemijarvi,FI,66.7131,27.4306,28.85,97,100,6.82,light snow
24,Touros,BR,-5.1989,-35.4608,81.5,75,5,12.8,clear sky
25,Port Elizabeth,ZA,-33.918,25.5701,68.63,87,87,12.08,light rain
26,Saskylakh,RU,71.9167,114.0833,-17.77,92,18,2.84,few clouds
27,Puerto Ayora,EC,-0.7393,-90.3518,75.54,92,89,4.16,overcast clouds
28,Aquidauana,BR,-20.4711,-55.7872,85.93,39,99,2.28,overcast clouds
29,Longyearbyen,SJ,78.2186,15.6401,15.64,92,100,3.44,light snow
